n;sim;p;comp.sign;red.null.p;IE.belief.age.p;IE.belief.age.sign;red.null.sign
108;349;7,21707488483989e-03;TRUE;1,30709604132000e-04;5,58012068054295e-03;TRUE;TRUE
108;350;6,21642151099637e-03;TRUE;8,37962750326843e-04;5,45730783592145e-03;TRUE;TRUE
108;351;3,68620532622452e-03;TRUE;2,85969508822781e-07;2,05474896601206e-03;TRUE;TRUE
108;352;6,95815502543963e-05;TRUE;3,28476969576540e-07;1,48255723716676e-04;TRUE;TRUE
108;353;2,63765676836376e-03;TRUE;2,04299092900969e-02;2,09986246997367e-03;TRUE;TRUE
108;354;7,51667182227086e-06;TRUE;2,76555450042308e-04;6,44146284426936e-06;TRUE;TRUE
108;355;9,66912982760752e-02;FALSE;1,97000811950808e-06;9,34966086697381e-02;FALSE;TRUE
108;356;2,00539140199204e-02;TRUE;4,21285033908698e-06;1,90801444090770e-02;TRUE;TRUE
108;357;7,00285809462218e-03;TRUE;1,48989510854287e-04;0,00000000000000e+00;TRUE;TRUE
108;358;1,24957447895641e-04;TRUE;8,87225422631434e-04;1,18240420986360e-04;TRUE;TRUE
108;359;3,32169047657242e-01;FALSE;6,12331980190176e-04;3,03897512379338e-01;FALSE;TRUE
108;360;6,29355774041019e-03;TRUE;8,53239331979964e-03;5,21632412068786e-03;TRUE;TRUE
108;361;5,57287729802630e-02;FALSE;5,38771125148723e-04;4,89507003459973e-02;TRUE;TRUE
108;362;2,30995667763041e-03;TRUE;1,35933751700917e-04;0,00000000000000e+00;TRUE;TRUE
108;363;6,40021557128491e-05;TRUE;7,31188390887732e-05;5,96880931091270e-05;TRUE;TRUE
108;364;5,65179018189898e-06;TRUE;1,49492279805244e-01;5,14731759796329e-06;TRUE;FALSE
108;365;6,17727792511803e-01;FALSE;5,24319034958337e-03;6,12663484373457e-01;FALSE;TRUE
108;366;1,72789784376337e-02;TRUE;2,53963827335921e-05;1,46023006870347e-02;TRUE;TRUE
108;367;1,57661184999711e-02;TRUE;1,23518353885386e-06;1,39057474613084e-02;TRUE;TRUE
108;368;1,06174126407111e-02;TRUE;4,50945777108334e-04;9,34783902598779e-03;TRUE;TRUE
108;369;8,86811766206188e-04;TRUE;1,57703707621178e-05;6,42127002362770e-04;TRUE;TRUE
108;370;1,91096186029028e-01;FALSE;4,58878707862315e-06;1,95150792345226e-01;FALSE;TRUE
108;371;2,69361268315769e-03;TRUE;1,02474635297997e-06;2,59082925198745e-03;TRUE;TRUE
108;372;8,16240187836421e-06;TRUE;1,91536702109376e-05;8,77332440879923e-06;TRUE;TRUE
108;373;1,48387278874191e-02;TRUE;6,83581890286092e-04;1,18234421351141e-02;TRUE;TRUE
108;374;1,61413582404218e-02;TRUE;1,50290179090503e-06;0,00000000000000e+00;TRUE;TRUE
108;375;9,24637417845854e-02;FALSE;1,73809895594719e-02;0,00000000000000e+00;TRUE;TRUE
108;376;1,75359869185679e-03;TRUE;7,63782210971068e-04;1,71284741192663e-03;TRUE;TRUE
108;377;1,26160218342069e-02;TRUE;1,58458536084646e-02;1,35746620419397e-02;TRUE;TRUE
108;378;4,64041153577649e-03;TRUE;5,92586255766820e-02;2,15301758748015e-03;TRUE;FALSE
108;379;1,46925800681339e-01;FALSE;6,27050158378841e-05;1,30717580289014e-01;FALSE;TRUE
108;380;1,86278938854613e-02;TRUE;2,82468042313897e-04;1,54878676793309e-02;TRUE;TRUE
108;381;9,60736176922141e-04;TRUE;1,47977255525007e-01;1,17822451010413e-03;TRUE;FALSE
108;382;9,41534003460935e-03;TRUE;3,87096367939188e-05;8,34957082353771e-03;TRUE;TRUE
108;383;4,97863225006912e-02;TRUE;1,05306112185979e-07;4,15320747107362e-02;TRUE;TRUE
108;384;1,02752833035048e-02;TRUE;7,24362357282570e-02;8,34663312615857e-03;TRUE;FALSE
108;385;2,85642798057490e-04;TRUE;2,28191560273206e-05;2,74605262913962e-04;TRUE;TRUE
108;386;2,72032363060137e-03;TRUE;6,50456702120293e-04;4,58061672388442e-03;TRUE;TRUE
108;387;1,78906568177636e-03;TRUE;7,74689619243631e-04;1,77354698312217e-03;TRUE;TRUE
108;388;1,57109088209661e-01;FALSE;3,48468247063342e-07;1,45424301182376e-01;FALSE;TRUE
108;389;1,71228744800809e-03;TRUE;4,55007384791192e-08;0,00000000000000e+00;TRUE;TRUE
108;390;4,49802400733144e-03;TRUE;9,95755550282148e-05;4,69284855506703e-03;TRUE;TRUE
108;391;1,33725226648058e-01;FALSE;1,66657367449284e-02;1,35774006023510e-01;FALSE;TRUE
108;392;4,14410923204852e-03;TRUE;6,50934996217247e-03;6,01801140479674e-03;TRUE;TRUE
108;393;4,42331861102553e-05;TRUE;6,63869414240556e-05;2,04477288285087e-05;TRUE;TRUE
108;394;8,95406413811596e-02;FALSE;8,59612471261356e-07;8,24160222061623e-02;FALSE;TRUE
108;395;2,18852959727366e-03;TRUE;2,20653424980213e-04;2,00790444913455e-03;TRUE;TRUE
108;396;5,61200673554835e-03;TRUE;1,58523422753912e-06;0,00000000000000e+00;TRUE;TRUE
108;397;5,99421886748660e-05;TRUE;1,43458856734401e-02;1,15639876658835e-04;TRUE;TRUE
108;398;1,97929972579034e-02;TRUE;1,06642281927965e-02;0,00000000000000e+00;TRUE;TRUE
108;399;7,22055727766272e-04;TRUE;1,01118572144221e-02;1,58513975199358e-03;TRUE;TRUE
108;400;2,87185895701239e-04;TRUE;1,63170504319234e-02;2,41420756128470e-04;TRUE;TRUE
108;401;8,87418387498107e-03;TRUE;8,41325966719551e-04;1,15885552488735e-02;TRUE;TRUE
108;402;1,43628732650824e-03;TRUE;2,38269609597295e-03;1,16341076543714e-03;TRUE;TRUE
108;403;4,48969396608680e-04;TRUE;3,87069129264752e-08;2,17917887689942e-04;TRUE;TRUE
108;404;4,84817267276267e-03;TRUE;3,16533678703793e-06;0,00000000000000e+00;TRUE;TRUE
108;405;3,28034848435740e-03;TRUE;9,94854776170226e-04;3,00199994170693e-03;TRUE;TRUE
108;406;8,05562850964571e-01;FALSE;1,30958836615336e-04;0,00000000000000e+00;TRUE;TRUE
108;407;1,25039346901484e-04;TRUE;1,34616187615813e-05;9,90362845861969e-05;TRUE;TRUE
108;408;2,78790349983807e-05;TRUE;9,75614597914269e-05;4,99386556194189e-05;TRUE;TRUE
108;409;3,71459417123841e-05;TRUE;1,08851485696406e-02;4,76769458194816e-05;TRUE;TRUE
108;410;7,68538801343153e-02;FALSE;1,17290308913972e-02;7,53541644654415e-02;FALSE;TRUE
108;411;7,54406236161691e-06;TRUE;1,34173729421341e-04;3,62761024369462e-06;TRUE;TRUE
108;412;7,25192167036986e-04;TRUE;1,17382854527828e-03;8,58488027084189e-04;TRUE;TRUE
108;413;2,97207411909778e-03;TRUE;6,09306732878277e-08;2,81231618337226e-03;TRUE;TRUE
108;414;2,00146169995870e-02;TRUE;9,38985178696278e-06;0,00000000000000e+00;TRUE;TRUE
108;415;2,83948189396751e-02;TRUE;2,31143109033664e-05;2,64715847871154e-02;TRUE;TRUE
108;416;2,27323285834400e-01;FALSE;1,96533644822981e-02;2,39036881578868e-01;FALSE;TRUE
108;417;3,22440566723227e-02;TRUE;9,49758727107856e-03;3,44286172210961e-02;TRUE;TRUE
108;418;4,76785528946967e-07;TRUE;8,21432906073559e-02;0,00000000000000e+00;TRUE;FALSE
108;419;4,75521109756990e-03;TRUE;1,12568654587080e-03;4,85860188973168e-03;TRUE;TRUE
108;420;1,00409941535322e-04;TRUE;2,07305669235644e-02;3,31357276415656e-04;TRUE;TRUE
108;421;2,40157409851335e-04;TRUE;1,21697958462838e-04;2,48179789369115e-04;TRUE;TRUE
108;422;2,23261705818992e-02;TRUE;2,12525306999452e-06;1,67684757948668e-02;TRUE;TRUE
108;423;1,83682735728468e-03;TRUE;5,73537222456437e-13;9,14335159928802e-04;TRUE;TRUE
108;424;1,55036265955954e-02;TRUE;2,45877787244479e-04;9,32974986357017e-03;TRUE;TRUE
108;425;4,73043415854171e-01;FALSE;1,40912359750726e-03;4,56084160650320e-01;FALSE;TRUE
108;426;4,78783434374068e-07;TRUE;3,85120869861050e-03;3,40372281742983e-07;TRUE;TRUE
108;427;7,95692711488163e-03;TRUE;1,50894044097580e-04;6,00782100988354e-03;TRUE;TRUE
108;428;1,13953616895611e-02;TRUE;1,60686553683099e-06;1,09290267326284e-02;TRUE;TRUE
108;429;9,38598614718330e-03;TRUE;4,61217390949740e-03;8,94497942902660e-03;TRUE;TRUE
108;430;8,87725287347140e-03;TRUE;4,40927234724182e-03;9,18633016339871e-03;TRUE;TRUE
108;431;4,66657099794324e-04;TRUE;1,48482224959424e-07;3,25330886042996e-04;TRUE;TRUE
108;432;8,20172764408821e-04;TRUE;2,78745547969483e-07;6,39137726078984e-04;TRUE;TRUE
108;433;5,59328537080583e-04;TRUE;4,43381465326896e-05;2,46298677020799e-04;TRUE;TRUE
108;434;4,45655606546057e-02;TRUE;1,26246050379853e-06;0,00000000000000e+00;TRUE;TRUE
108;435;3,06043993578225e-02;TRUE;6,21794373735155e-03;0,00000000000000e+00;TRUE;TRUE
108;436;3,57116758679578e-02;TRUE;3,08214885657467e-04;2,72993584496644e-02;TRUE;TRUE
108;437;3,00925352204287e-06;TRUE;8,86051652690526e-02;1,42336680785549e-05;TRUE;FALSE
108;438;3,04699060401883e-02;TRUE;8,39236389913244e-03;2,90726440296872e-02;TRUE;TRUE
108;439;2,93612336283997e-02;TRUE;1,94117746782183e-04;3,30876393760147e-02;TRUE;TRUE
108;440;3,67416641513242e-03;TRUE;8,11215838781296e-04;4,99892004335435e-03;TRUE;TRUE
108;441;5,11924706565808e-03;TRUE;1,43914393221040e-05;0,00000000000000e+00;TRUE;TRUE
108;442;1,19630255791409e-01;FALSE;2,06622410516167e-10;1,15381840226345e-01;FALSE;TRUE
108;443;8,18586517202069e-04;TRUE;9,16655046442758e-04;1,58256755338675e-03;TRUE;TRUE
108;444;4,05969073317057e-02;TRUE;3,40804070321427e-08;4,29224999159748e-02;TRUE;TRUE
108;445;2,88774398675779e-02;TRUE;4,72126963320228e-05;3,36767120303455e-02;TRUE;TRUE
108;446;1,01009962386613e-01;FALSE;1,49492437581658e-04;9,04101360290878e-02;FALSE;TRUE
108;447;2,93127242313983e-04;TRUE;1,92773625341893e-07;4,09631885009666e-04;TRUE;TRUE
108;448;1,96319890245016e-04;TRUE;2,64691325946188e-06;9,48262377117132e-05;TRUE;TRUE
108;449;8,47730451632142e-04;TRUE;4,74704660533600e-07;8,91161578078781e-04;TRUE;TRUE
108;450;2,35104580094505e-02;TRUE;1,00453878642196e-03;2,39647780678198e-02;TRUE;TRUE
108;451;6,14597489378777e-02;FALSE;7,43066360569264e-07;5,80076734252358e-02;FALSE;TRUE
108;452;9,53955409471016e-02;FALSE;2,12623103804891e-07;0,00000000000000e+00;TRUE;TRUE
108;453;2,14292394331146e-02;TRUE;1,68235438432600e-06;1,88850611212312e-02;TRUE;TRUE
108;454;1,81753006871522e-10;TRUE;1,60870581821237e-03;1,13493559018952e-08;TRUE;TRUE
108;455;3,19298391471804e-02;TRUE;1,19229084240325e-01;3,00749878086215e-02;TRUE;FALSE
108;456;2,22703086425938e-01;FALSE;7,23528744267781e-04;2,17266333466939e-01;FALSE;TRUE
108;457;3,96784654776341e-03;TRUE;2,00034910154361e-05;2,87358387109898e-03;TRUE;TRUE
108;458;1,19482664544714e-04;TRUE;2,51337522722220e-05;1,80958182024753e-04;TRUE;TRUE
108;459;1,13565066970761e-02;TRUE;3,41147348302673e-02;9,63059415447598e-03;TRUE;TRUE
108;460;3,31478686836248e-02;TRUE;3,35678742562274e-06;3,26170532788918e-02;TRUE;TRUE
108;461;1,09850636153565e-03;TRUE;2,31191627650907e-02;6,21276004556767e-04;TRUE;TRUE
108;462;5,68367747587055e-04;TRUE;2,07018898420807e-03;4,48229381552923e-04;TRUE;TRUE
108;463;2,93646647097475e-03;TRUE;2,17561030815456e-03;1,92891410434995e-03;TRUE;TRUE
108;464;1,45947428836769e-02;TRUE;2,15821333209969e-05;1,08186536974279e-02;TRUE;TRUE
108;465;1,51147966027081e-01;FALSE;1,10853549600276e-05;1,40280575239655e-01;FALSE;TRUE
108;466;1,71768650686105e-03;TRUE;5,75839388376908e-05;1,00160810534406e-03;TRUE;TRUE
108;467;2,02003547036078e-03;TRUE;2,60422276584032e-07;1,78931587307794e-03;TRUE;TRUE
108;468;1,09533590222602e-03;TRUE;4,81382366922356e-04;1,66917853260626e-03;TRUE;TRUE
108;469;5,62877428562585e-02;FALSE;1,95256949219444e-06;4,51284368241828e-02;TRUE;TRUE
108;470;3,42390988346633e-06;TRUE;3,34366010983093e-06;2,56640203036974e-05;TRUE;TRUE
108;471;8,10928756607129e-03;TRUE;7,96390504855319e-02;6,29829415926474e-03;TRUE;FALSE
108;472;2,70316232463117e-01;FALSE;1,64099231520196e-04;2,60299994694949e-01;FALSE;TRUE
108;473;2,21530675737412e-01;FALSE;4,90903298086825e-07;2,12849055515939e-01;FALSE;TRUE
108;474;3,95041089448353e-02;TRUE;4,59998664685659e-03;3,24026535654134e-02;TRUE;TRUE
108;475;7,78230930691993e-05;TRUE;8,53408492983894e-04;1,16867937491609e-04;TRUE;TRUE
108;476;6,15880247167079e-08;TRUE;7,80092094430976e-03;1,80427430012358e-07;TRUE;TRUE
108;477;3,76322819899534e-07;TRUE;1,68833991169017e-06;1,38015112139757e-07;TRUE;TRUE
108;478;7,48742975287308e-03;TRUE;2,97134187274852e-10;5,67446498579561e-03;TRUE;TRUE
108;479;7,54264766351535e-03;TRUE;1,02389271210045e-03;0,00000000000000e+00;TRUE;TRUE
108;480;8,27227616019029e-02;FALSE;4,60590824757473e-03;8,46242763073144e-02;FALSE;TRUE
108;481;5,26592682390807e-03;TRUE;1,31496361837445e-03;6,15903545338940e-03;TRUE;TRUE
108;482;1,49797704527460e-05;TRUE;3,31492809369740e-09;2,52670468991931e-05;TRUE;TRUE
108;483;7,10871925249141e-03;TRUE;1,91223342513950e-05;7,35249398272691e-03;TRUE;TRUE
108;484;2,90994919535102e-02;TRUE;2,22589437222546e-03;0,00000000000000e+00;TRUE;TRUE
108;485;1,79115900331983e-01;FALSE;1,59781019354574e-06;1,68963861227939e-01;FALSE;TRUE
108;486;3,60266051437322e-07;TRUE;3,06762667320905e-02;6,10812423722564e-06;TRUE;TRUE
108;487;7,93343529184131e-03;TRUE;1,63972326246053e-03;6,48964036507852e-03;TRUE;TRUE
108;488;3,87120442104198e-02;TRUE;1,77626628096460e-04;3,35390981565653e-02;TRUE;TRUE
108;489;1,90960652540861e-02;TRUE;2,94307290805209e-06;1,63646597889717e-02;TRUE;TRUE
108;490;7,03936437855247e-02;FALSE;3,55681667999803e-04;6,66767632191441e-02;FALSE;TRUE
108;491;2,48472120158287e-04;TRUE;6,36281661954486e-06;0,00000000000000e+00;TRUE;TRUE
108;492;1,58449501399950e-05;TRUE;8,66508297227362e-06;1,61656039791824e-05;TRUE;TRUE
108;493;4,14237959428141e-02;TRUE;2,91453875125570e-04;4,16230698499712e-02;TRUE;TRUE
108;494;2,10561516168340e-02;TRUE;1,97493398593385e-05;2,02699887216029e-02;TRUE;TRUE
108;495;5,28103838665139e-04;TRUE;9,18504448635665e-04;2,20004955480595e-04;TRUE;TRUE
108;496;1,24826433663784e-03;TRUE;4,56659566187483e-04;1,29407008354715e-03;TRUE;TRUE
108;497;7,04786306408286e-05;TRUE;3,53548342811217e-05;1,39788489599183e-04;TRUE;TRUE
108;498;2,71820082952336e-01;FALSE;1,47257702537132e-02;2,64896283757926e-01;FALSE;TRUE
108;499;3,36650191077207e-03;TRUE;1,35553955238040e-04;2,35958367103734e-03;TRUE;TRUE
108;500;2,58508505299709e-03;TRUE;1,73858435556898e-06;1,40125373534569e-03;TRUE;TRUE
108;501;3,41018854475987e-03;TRUE;1,76383534627392e-06;3,48914699184382e-03;TRUE;TRUE
108;502;1,28594996862133e-03;TRUE;2,97715076851411e-04;2,32366109344775e-03;TRUE;TRUE
108;503;1,41726983021625e-03;TRUE;1,98926612054521e-05;0,00000000000000e+00;TRUE;TRUE
108;504;3,17646476317641e-02;TRUE;1,04801424845226e-07;3,22559369934738e-02;TRUE;TRUE
108;505;4,85750435941017e-02;TRUE;2,19971170094300e-04;4,92735483653000e-02;TRUE;TRUE
108;506;1,78551115961721e-02;TRUE;4,11682327924694e-06;1,69994139812350e-02;TRUE;TRUE
108;507;4,21410196665947e-02;TRUE;1,62865271322911e-02;3,65567576357807e-02;TRUE;TRUE
108;508;4,48473537794190e-02;TRUE;8,19679051770058e-03;3,95078939378675e-02;TRUE;TRUE
108;509;1,86311271667600e-01;FALSE;8,05439927507016e-05;1,74463153556463e-01;FALSE;TRUE
108;510;6,95153571886999e-04;TRUE;1,11827786781547e-07;7,04324245916579e-04;TRUE;TRUE
108;511;1,80168277389830e-06;TRUE;4,47651855512685e-04;1,81088759693163e-06;TRUE;TRUE
108;512;1,21657926285262e-04;TRUE;8,00695984686530e-04;3,42551341044313e-05;TRUE;TRUE
108;513;2,61943383119849e-03;TRUE;2,17719873770395e-04;2,38546759121960e-03;TRUE;TRUE
108;514;4,67316522336281e-03;TRUE;1,99769361917961e-04;5,70421199150261e-03;TRUE;TRUE
108;515;1,55309002013136e-03;TRUE;4,74314386754931e-05;0,00000000000000e+00;TRUE;TRUE
108;516;1,02741278101068e-05;TRUE;3,29955414647113e-03;2,78559447672761e-05;TRUE;TRUE
108;517;5,18907429077827e-04;TRUE;1,88312226554118e-03;3,48850826767351e-04;TRUE;TRUE
108;518;1,45120126654367e-02;TRUE;3,84020473941182e-06;0,00000000000000e+00;TRUE;TRUE
108;519;1,06147666245400e-02;TRUE;9,04790155054432e-07;6,49091383774123e-03;TRUE;TRUE
108;520;3,22355731602239e-05;TRUE;8,92892131212761e-06;2,51973742087755e-05;TRUE;TRUE
108;521;5,20499034579853e-02;FALSE;7,51425224289116e-04;5,82244548169167e-02;FALSE;TRUE
108;522;1,47617471785973e-01;FALSE;1,69919492375126e-04;1,38168353199431e-01;FALSE;TRUE
108;523;1,09753082399116e-02;TRUE;1,74514575126902e-03;1,03590904473383e-02;TRUE;TRUE
108;524;2,34412759870894e-03;TRUE;2,40684708692065e-03;2,65943908433629e-03;TRUE;TRUE
108;525;4,95247773188330e-02;TRUE;2,20076515280300e-05;4,48209925277867e-02;TRUE;TRUE
108;526;2,57595607114265e-04;TRUE;1,45737209623162e-04;2,09555627960380e-04;TRUE;TRUE
108;527;1,03704721910798e-01;FALSE;6,41882764985876e-06;1,02788204170981e-01;FALSE;TRUE
108;528;1,56677845154481e-04;TRUE;1,18226372150527e-04;1,45809547128027e-04;TRUE;TRUE
108;529;7,69142869831312e-03;TRUE;3,67850246410419e-05;5,44272613188901e-03;TRUE;TRUE
108;530;5,07018030607183e-04;TRUE;3,01388088299241e-03;7,49022379700605e-04;TRUE;TRUE
108;531;2,07504025718813e-01;FALSE;6,36297035577695e-06;2,00857134043940e-01;FALSE;TRUE
108;532;3,17304324170479e-01;FALSE;5,94397947985801e-05;3,11384898611281e-01;FALSE;TRUE
108;533;2,73561649461593e-03;TRUE;3,87861240160525e-04;1,96343473328057e-03;TRUE;TRUE
108;534;6,88748274213771e-03;TRUE;9,66955361342421e-05;1,06982237562667e-02;TRUE;TRUE
108;535;5,75993485100955e-03;TRUE;1,92229700119299e-08;3,26795273505635e-03;TRUE;TRUE
108;536;1,25357577332695e-03;TRUE;3,01721859698418e-05;9,91960041955295e-04;TRUE;TRUE
108;537;6,56782758306055e-04;TRUE;1,39888632769955e-04;5,93100252637254e-04;TRUE;TRUE
108;538;5,86218488236278e-04;TRUE;6,69105891356731e-07;3,80244819312837e-04;TRUE;TRUE
108;539;4,02880685672662e-02;TRUE;1,70931964849722e-07;3,26102676876508e-02;TRUE;TRUE
108;540;3,53512936838230e-02;TRUE;7,00522948765233e-03;2,81224012369906e-02;TRUE;TRUE
108;541;4,07541899225645e-04;TRUE;5,65187868751211e-08;4,89224568941252e-04;TRUE;TRUE
108;542;4,96362222030968e-02;TRUE;2,25008151269088e-06;4,53346951594672e-02;TRUE;TRUE
108;543;3,15085995385870e-06;TRUE;4,13466709108548e-10;3,73953297059606e-06;TRUE;TRUE
108;544;1,32626460580782e-01;FALSE;5,76309293640724e-04;0,00000000000000e+00;TRUE;TRUE
108;545;1,07366671272917e-02;TRUE;8,12326368725785e-08;6,92153052318414e-03;TRUE;TRUE
108;546;1,58312622691434e-02;TRUE;1,99102900456470e-04;0,00000000000000e+00;TRUE;TRUE
108;547;8,76224053967666e-05;TRUE;4,23846819993296e-04;3,13685146368845e-05;TRUE;TRUE
108;548;4,17143110538887e-03;TRUE;7,34261805005742e-08;2,77732035365607e-03;TRUE;TRUE
108;549;4,12490306668163e-03;TRUE;1,43071521009286e-06;3,78948612595914e-03;TRUE;TRUE
108;550;3,08370806205873e-01;FALSE;1,42102881901850e-02;2,89802859175087e-01;FALSE;TRUE
108;551;2,60206694955653e-04;TRUE;5,32283557079470e-07;2,89960247381491e-04;TRUE;TRUE
108;552;1,32389188608848e-01;FALSE;2,73769197433005e-03;1,39998686259303e-01;FALSE;TRUE
108;553;7,89466646829617e-03;TRUE;1,77981749536078e-07;6,38483309049297e-03;TRUE;TRUE
108;554;3,87755685953878e-05;TRUE;9,58332331826786e-06;6,78069459204062e-05;TRUE;TRUE
108;555;4,34595935809001e-04;TRUE;1,33771256007708e-04;7,08763546132480e-04;TRUE;TRUE
108;556;1,02271756754701e-03;TRUE;1,01493479739616e-03;8,94845351588581e-04;TRUE;TRUE
108;557;1,75290308895391e-03;TRUE;4,57833696104470e-06;0,00000000000000e+00;TRUE;TRUE
108;558;3,28452955418990e-03;TRUE;5,88481187670941e-02;3,37940815253788e-03;TRUE;FALSE
108;559;2,17984695394621e-04;TRUE;3,36807712545541e-05;4,18637643853066e-04;TRUE;TRUE
108;560;3,49088928381172e-02;TRUE;2,66334996085774e-03;3,95283180633850e-02;TRUE;TRUE
108;561;9,89509765765704e-06;TRUE;1,22863826706359e-02;1,63543580662620e-05;TRUE;TRUE
108;562;4,02474568576761e-04;TRUE;9,03207335529110e-04;9,35942722284038e-04;TRUE;TRUE
108;563;1,59160261023944e-02;TRUE;8,47095044065408e-04;1,28705259453550e-02;TRUE;TRUE
108;564;2,26514897963571e-04;TRUE;3,80696915110136e-03;2,52814860895521e-04;TRUE;TRUE
108;565;2,63967280416237e-03;TRUE;2,97107461901461e-04;2,04093265042670e-03;TRUE;TRUE
108;566;7,53400406249395e-01;FALSE;2,13998593801157e-04;7,53049176777901e-01;FALSE;TRUE
108;567;6,05038238390419e-03;TRUE;2,76669392078167e-05;4,49714064006731e-03;TRUE;TRUE
108;568;1,87926245711351e-01;FALSE;4,24338555895676e-07;1,87262287878329e-01;FALSE;TRUE
108;569;2,85389072430440e-02;TRUE;1,33228056529417e-04;2,73438984702744e-02;TRUE;TRUE
108;570;3,12840795200561e-02;TRUE;7,03694663781948e-09;2,95044540253197e-02;TRUE;TRUE
108;571;1,47885334986459e-04;TRUE;2,63333162036148e-03;2,66635316669622e-04;TRUE;TRUE
108;572;8,93142404469056e-02;FALSE;6,44150952893991e-04;8,00922681058935e-02;FALSE;TRUE
108;573;1,14200537599847e-02;TRUE;4,90871130203186e-04;7,85080273880553e-03;TRUE;TRUE
108;574;4,29595817353073e-03;TRUE;7,80980500518058e-03;2,73956152298619e-03;TRUE;TRUE
108;575;7,88474769802673e-05;TRUE;5,74804385927359e-06;3,52904856169216e-05;TRUE;TRUE
108;576;9,45008244097745e-03;TRUE;1,28907593964516e-10;1,00218547458068e-02;TRUE;TRUE
108;577;9,68081080283632e-04;TRUE;3,24369464124568e-05;7,22597506975230e-04;TRUE;TRUE
108;578;5,12911052844692e-01;FALSE;5,57091358160200e-05;5,07049847554393e-01;FALSE;TRUE
108;579;8,73528981040853e-04;TRUE;5,55012796375368e-02;1,34160120699519e-03;TRUE;FALSE
108;580;3,23330911881116e-04;TRUE;2,11648668523940e-01;2,81698790220693e-04;TRUE;FALSE
108;581;2,68053569446023e-04;TRUE;1,10729209075399e-04;3,42629987331864e-04;TRUE;TRUE
108;582;6,98845691400448e-04;TRUE;6,56339451749031e-08;4,82446665187775e-04;TRUE;TRUE
108;583;1,19942202638433e-02;TRUE;1,48758543702747e-07;8,62267407927118e-03;TRUE;TRUE
108;584;1,89702793679973e-03;TRUE;1,23961202902972e-08;1,30725645127969e-03;TRUE;TRUE
108;585;6,39153532612474e-02;FALSE;7,26985976657393e-08;5,57466544397668e-02;FALSE;TRUE
108;586;4,60825287838765e-03;TRUE;5,37870612675804e-04;4,59947158278833e-03;TRUE;TRUE
108;587;6,45236808366669e-03;TRUE;2,33030753203887e-03;5,88581340849357e-03;TRUE;TRUE
108;588;2,26296634222391e-03;TRUE;2,01812279097738e-04;1,57461674146671e-03;TRUE;TRUE
108;589;9,51953300953347e-04;TRUE;1,05793602895182e-05;5,51926911091201e-04;TRUE;TRUE
108;590;1,89608672118142e-03;TRUE;2,27214792207336e-01;6,23161288866964e-04;TRUE;FALSE
108;591;1,05860220378793e-02;TRUE;1,81635492458882e-03;6,98852888193650e-03;TRUE;TRUE
108;592;2,91220206830687e-07;TRUE;2,32898195981270e-03;1,28118542308759e-07;TRUE;TRUE
108;593;9,47805746282143e-05;TRUE;4,68445732091153e-07;5,67925061751426e-05;TRUE;TRUE
108;594;1,28890106973971e-01;FALSE;8,51342493616942e-05;1,12326861324748e-01;FALSE;TRUE
108;595;3,44627006724497e-04;TRUE;7,40502122325257e-03;2,14391892275029e-04;TRUE;TRUE
108;596;1,60498004397715e-03;TRUE;3,98577782402096e-05;1,07949324799030e-03;TRUE;TRUE
108;597;8,09144987872203e-03;TRUE;1,52285951472592e-05;8,09115389534281e-03;TRUE;TRUE
108;598;1,62341796343519e-06;TRUE;1,26580711113101e-03;3,05077616205665e-07;TRUE;TRUE
108;599;1,21356058330657e-01;FALSE;1,34497258422334e-06;9,66287341162113e-02;FALSE;TRUE
108;600;1,23953181050742e-05;TRUE;2,64298183679959e-02;1,67841782120341e-05;TRUE;TRUE
108;601;1,99402718412724e-03;TRUE;2,31693097557711e-03;1,18616081468814e-03;TRUE;TRUE
108;602;8,80250424538347e-05;TRUE;6,18097040575272e-08;5,94462438461551e-05;TRUE;TRUE
108;603;2,31282032965849e-03;TRUE;1,19785430440840e-05;7,86046436453996e-04;TRUE;TRUE
108;604;2,01776482190021e-01;FALSE;6,74957543454725e-04;1,94995767184377e-01;FALSE;TRUE
108;605;5,01766167218944e-01;FALSE;1,59506775218222e-06;5,02834173749157e-01;FALSE;TRUE
108;606;1,62021361482365e-01;FALSE;9,16225044722497e-05;1,64630136455560e-01;FALSE;TRUE
108;607;1,94631276072291e-01;FALSE;6,88660368458258e-06;2,02681174109694e-01;FALSE;TRUE
108;608;9,31766196115091e-04;TRUE;2,64230921564770e-06;9,46886503652793e-04;TRUE;TRUE
108;609;4,59803904384256e-01;FALSE;1,91559832365952e-04;4,53690555817585e-01;FALSE;TRUE
108;610;3,06937707779822e-04;TRUE;9,71125762240045e-04;4,19663942861942e-04;TRUE;TRUE
108;611;9,50326520249292e-04;TRUE;6,85625451257304e-04;9,47467537507057e-04;TRUE;TRUE
108;612;2,49059706765051e-02;TRUE;5,50852016317154e-03;2,13579444103143e-02;TRUE;TRUE
108;613;1,66771802521660e-02;TRUE;4,32627257071678e-08;1,14891463669494e-02;TRUE;TRUE
108;614;1,80194357680717e-03;TRUE;3,22896730289910e-03;3,03898244183469e-03;TRUE;TRUE
108;615;4,00047081609617e-02;TRUE;4,71921554262838e-03;4,13698952842768e-02;TRUE;TRUE
108;616;7,59652989409636e-02;FALSE;3,75473837884917e-06;5,22172420096271e-02;FALSE;TRUE
